"displayName","rating","userRatingCount","primaryType","placeUri","address","latitude","longitude","weekdayDescriptions","nextCloseTime","neighborhood","nextCloseHour","trueCoffee"
"Coffeeshop ""Trefpunt""","4.2","190","store","https://maps.google.com/?cid=7782202355708732697&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Zeeburgerdijk 33, 1093 SL Amsterdam, Netherlands","52.366116399999996","4.929864900000001","Monday: 9:00 AM - 1:00 AM
Tuesday: 9:00 AM - 1:00 AM
Wednesday: 9:00 AM - 1:00 AM
Thursday: 9:00 AM - 1:00 AM
Friday: 9:00 AM - 1:00 AM
Saturday: 9:00 AM - 1:00 AM
Sunday: 9:00 AM - 1:00 AM","2025-10-21T23:00:00Z","Amsterdam Oost","1.0","0"
"Badeta Koffiebranders Watergraafsmeer","4.7","151","coffee_shop","https://maps.google.com/?cid=3615916064722845114&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Helmholtzstraat 37, 1098 LD Amsterdam, Netherlands","52.3505682","4.9385593","Monday: 8:00 AM - 4:00 PM
Tuesday: 8:00 AM - 4:00 PM
Wednesday: 8:00 AM - 4:00 PM
Thursday: 8:00 AM - 4:00 PM
Friday: 8:00 AM - 4:00 PM
Saturday: 8:30 AM - 4:00 PM
Sunday: 8:30 AM - 4:00 PM","","Amsterdam Oost","","1"
"The Greek Embassy - Coffee Bar Kouzina - Weesperzijde","4.5","1172","greek_restaurant","https://maps.google.com/?cid=14866639185330914168&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Weesperzijde 85HS, 1091 EJ Amsterdam, Netherlands","52.352961699999994","4.910444399999999","Monday: 9:00 AM - 11:00 PM
Tuesday: 9:00 AM - 11:00 PM
Wednesday: 9:00 AM - 11:00 PM
Thursday: 9:00 AM - 11:00 PM
Friday: 9:00 AM - 11:00 PM
Saturday: 9:00 AM - 11:00 PM
Sunday: 9:00 AM - 11:00 PM","2025-10-21T21:00:00Z","Amsterdam Oost","23.0","1"
"De Jonge Admiraal","4.2","460","cafe","https://maps.google.com/?cid=13645332061589402385&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Javastraat 149, 1094 HE Amsterdam, Netherlands","52.363943","4.93825","Monday: 8:00 AM - 7:00 PM
Tuesday: 8:00 AM - 7:00 PM
Wednesday: 8:00 AM - 12:00 AM
Thursday: 8:00 AM - 12:00 AM
Friday: 8:00 AM - 1:00 AM
Saturday: 9:00 AM - 1:00 AM
Sunday: 9:00 AM - 7:00 PM","2025-10-21T17:00:00Z","Amsterdam Oost","19.0","1"
"Bar Bukowski","4.4","2363","bar","https://maps.google.com/?cid=17462790327712055602&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Oosterpark 10, 1092 AX Amsterdam, Netherlands","52.3579617","4.9176701","Monday: 8:00 AM - 1:00 AM
Tuesday: 8:00 AM - 1:00 AM
Wednesday: 8:00 AM - 1:00 AM
Thursday: 8:00 AM - 1:00 AM
Friday: 8:00 AM - 3:00 AM
Saturday: 9:00 AM - 3:00 AM
Sunday: 9:00 AM - 12:00 AM","2025-10-21T23:00:00Z","Amsterdam Oost","1.0","0"
"Happy People","4.5","206","store","https://maps.google.com/?cid=10120962752486993441&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Dapperstraat 2, 1093 BT Amsterdam, Netherlands","52.365172199999996","4.9258133","Monday: 7:00 AM - 1:00 AM
Tuesday: 7:00 AM - 1:00 AM
Wednesday: 7:00 AM - 1:00 AM
Thursday: 7:00 AM - 1:00 AM
Friday: 7:00 AM - 1:00 AM
Saturday: 7:00 AM - 1:00 AM
Sunday: 7:00 AM - 1:00 AM","2025-10-21T23:00:00Z","Amsterdam Oost","1.0","0"
"Café Fest","4.5","875","bar","https://maps.google.com/?cid=3014782700262829811&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Wibauthof 1, 1091 DD Amsterdam, Netherlands","52.359634299999996","4.9104601","Monday: 10:00 AM - 1:00 AM
Tuesday: 10:00 AM - 1:00 AM
Wednesday: 10:00 AM - 1:00 AM
Thursday: 10:00 AM - 1:00 AM
Friday: 10:00 AM - 1:00 AM
Saturday: Closed
Sunday: Closed","2025-10-21T23:00:00Z","Amsterdam Oost","1.0","0"
"Café Oost","3.8","47","cafe","https://maps.google.com/?cid=4065846382452202157&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Krugerplein 40, 1091 LA Amsterdam, Netherlands","52.3534727","4.9198154","Monday: 10:00 AM - 1:00 AM
Tuesday: 10:00 AM - 1:00 AM
Wednesday: 10:00 AM - 1:00 AM
Thursday: 10:00 AM - 1:00 AM
Friday: 10:00 AM - 2:00 AM
Saturday: 10:00 AM - 2:00 AM
Sunday: 1:00 PM - 1:00 AM","2025-10-21T23:00:00Z","Amsterdam Oost","1.0","0"
"Anne&Max Amsterdam Zeeburg","4.2","640","breakfast_restaurant","https://maps.google.com/?cid=7218376890400470538&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Oostelijke Handelskade 1001, 1019 CZ Amsterdam, Netherlands","52.3745815","4.9351804","Monday: 8:30 AM - 5:00 PM
Tuesday: 8:30 AM - 5:00 PM
Wednesday: 8:30 AM - 5:00 PM
Thursday: 8:30 AM - 5:00 PM
Friday: 8:30 AM - 5:00 PM
Saturday: 9:00 AM - 5:00 PM
Sunday: 9:00 AM - 5:00 PM","2025-10-21T15:00:00Z","Amsterdam Oost","17.0","1"
"Buno Coffee Amstel","4.6","356","coffee_shop","https://maps.google.com/?cid=10274976036168927319&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Julianaplein 4, 1097 DN Amsterdam, Netherlands","52.3460963","4.9193333","Monday: 7:30 AM - 5:00 PM
Tuesday: 7:30 AM - 5:00 PM
Wednesday: 7:30 AM - 5:00 PM
Thursday: 7:30 AM - 5:00 PM
Friday: 7:30 AM - 5:00 PM
Saturday: 8:00 AM - 5:00 PM
Sunday: 8:00 AM - 5:00 PM","2025-10-21T15:00:00Z","Amsterdam Oost","17.0","1"
"Baking Lab Amsterdam","4.5","441","bakery","https://maps.google.com/?cid=12439111038831667506&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Linnaeusstraat 99, 1093 EL Amsterdam, Netherlands","52.3584644","4.9265973","Monday: 8:00 AM - 5:00 PM
Tuesday: 8:00 AM - 5:00 PM
Wednesday: 8:00 AM - 5:00 PM
Thursday: 8:00 AM - 5:00 PM
Friday: 8:00 AM - 5:00 PM
Saturday: 8:00 AM - 5:00 PM
Sunday: 8:00 AM - 5:00 PM","2025-10-21T15:00:00Z","Amsterdam Oost","17.0","1"
"Five Stars Café","4.2","25","cafe","https://maps.google.com/?cid=480426793363400874&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Eerste Oosterparkstraat 49, 1091 GV Amsterdam, Netherlands","52.356036","4.9088766","Monday: 3:00 PM - 1:00 AM
Tuesday: 3:00 PM - 1:00 AM
Wednesday: 3:00 PM - 1:00 AM
Thursday: 3:00 PM - 1:00 AM
Friday: 3:00 PM - 3:00 AM
Saturday: 3:00 PM - 3:00 AM
Sunday: Closed","2025-10-21T23:00:00Z","Amsterdam Oost","1.0","0"
"Bar Basquiat","4.3","1132","restaurant","https://maps.google.com/?cid=4403346549777954021&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Javastraat 88-90, 1094 LN Amsterdam, Netherlands","52.363622299999996","4.935834","Monday: 11:00 AM - 1:00 AM
Tuesday: 11:00 AM - 1:00 AM
Wednesday: 11:00 AM - 1:00 AM
Thursday: 11:00 AM - 1:00 AM
Friday: 11:00 AM - 2:00 AM
Saturday: 10:00 AM - 2:00 AM
Sunday: 10:00 AM - 11:00 PM","2025-10-21T23:00:00Z","Amsterdam Oost","1.0","0"
"De Lachende Gulden","4.5","162","cafe","https://maps.google.com/?cid=5545626045291935743&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Dapperstraat 24, 1093 BV Amsterdam, Netherlands","52.364433","4.9261896","Monday: 8:00 AM - 6:00 PM
Tuesday: 8:00 AM - 6:00 PM
Wednesday: 8:00 AM - 6:00 PM
Thursday: 8:00 AM - 6:00 PM
Friday: 8:00 AM - 6:00 PM
Saturday: 8:00 AM - 8:00 PM
Sunday: Closed","2025-10-21T16:00:00Z","Amsterdam Oost","18.0","1"
"Espressi - Koffie op locatie","5.0","4","coffee_shop","https://maps.google.com/?cid=7487910026528731144&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Weesperzijde 143, 1091 GB Amsterdam, Netherlands","52.349114","4.913066","Monday: 6:00 AM - 10:00 PM
Tuesday: 6:00 AM - 10:00 PM
Wednesday: 6:00 AM - 10:00 PM
Thursday: 6:00 AM - 10:00 PM
Friday: 6:00 AM - 10:00 PM
Saturday: 6:00 AM - 10:00 PM
Sunday: 6:00 AM - 10:00 PM","2025-10-21T20:00:00Z","Amsterdam Oost","22.0","1"
"4850","4.7","922","restaurant","https://maps.google.com/?cid=15703224936694937260&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Camperstraat 48-50, 1091 CP Amsterdam, Netherlands","52.3577937","4.913378","Monday: 8:00 AM - 4:00 PM
Tuesday: 8:00 AM - 4:00 PM
Wednesday: 8:00 AM - 4:00 PM
Thursday: 8:00 AM - 11:00 PM
Friday: 8:00 AM - 11:00 PM
Saturday: 9:00 AM - 11:00 PM
Sunday: 9:00 AM - 4:00 PM","","Amsterdam Oost","","1"
"Oma Ietje","4.5","1164","restaurant","https://maps.google.com/?cid=9009729573749388500&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Heesterveld 3, 1102 SB Amsterdam, Netherlands","52.306494699999995","4.9539175","Monday: 11:00 AM - 10:00 PM
Tuesday: 11:00 AM - 11:00 PM
Wednesday: 11:00 AM - 11:00 PM
Thursday: 11:00 AM - 11:00 PM
Friday: 11:00 AM - 11:00 PM
Saturday: 11:00 AM - 11:00 PM
Sunday: 11:00 AM - 10:00 PM","2025-10-21T21:00:00Z","Amsterdam Zuidoost","23.0","1"
"30ML Coffee & Food Arena","4.3","612","restaurant","https://maps.google.com/?cid=8409040957839780014&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Bijlmerplein 155, 1102 DB Amsterdam, Netherlands","52.3139593","4.952187299999999","Monday: 8:00 AM - 6:00 PM
Tuesday: 8:00 AM - 6:00 PM
Wednesday: 8:00 AM - 6:00 PM
Thursday: 8:00 AM - 6:00 PM
Friday: 8:00 AM - 6:00 PM
Saturday: 8:00 AM - 6:00 PM
Sunday: 8:00 AM - 6:00 PM","2025-10-21T16:00:00Z","Amsterdam Zuidoost","18.0","1"
"Louffee Coffee","4.8","377","cafe","https://maps.google.com/?cid=14130094428885666338&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Dalsteindreef 2037, 1112 XC Diemen, Netherlands","52.329156399999995","4.9556451","Monday: 8:00 AM - 6:00 PM
Tuesday: 8:00 AM - 6:00 PM
Wednesday: 8:00 AM - 6:00 PM
Thursday: 8:00 AM - 6:00 PM
Friday: 8:00 AM - 6:00 PM
Saturday: 9:30 AM - 6:00 PM
Sunday: 9:30 AM - 6:00 PM","2025-10-21T16:00:00Z","Amsterdam Zuidoost","18.0","1"
"Lebkov & Sons Bijlmer Arena","3.8","458","coffee_shop","https://maps.google.com/?cid=528860832293633715&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Hoekenrode 6, 1102 BR Amsterdam, Netherlands","52.312807299999996","4.9491458999999995","Monday: 6:30 AM - 6:00 PM
Tuesday: 6:30 AM - 6:00 PM
Wednesday: 6:30 AM - 6:00 PM
Thursday: 6:30 AM - 6:00 PM
Friday: 6:30 AM - 6:00 PM
Saturday: 7:00 AM - 6:00 PM
Sunday: 7:00 AM - 6:00 PM","2025-10-21T16:00:00Z","Amsterdam Zuidoost","18.0","1"
"Hemelsbreed Café","4.8","63","coffee_shop","https://maps.google.com/?cid=8271738456986245126&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Karspeldreef 1227, 1104 SE Amsterdam, Netherlands","52.3156542","4.9772473999999995","Monday: Closed
Tuesday: 9:30 AM - 5:00 PM
Wednesday: 9:30 AM - 5:00 PM
Thursday: 9:30 AM - 5:00 PM
Friday: 9:30 AM - 5:00 PM
Saturday: 9:30 AM - 5:00 PM
Sunday: Closed","2025-10-21T15:00:00Z","Amsterdam Zuidoost","17.0","1"
"Cannacenter Best Friends Zuidoost","4.4","276","store","https://maps.google.com/?cid=13550249879610421645&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Hettenheuvelweg 35, 1101 BM Amsterdam, Netherlands","52.3054864","4.9427267","Monday: 7:00 AM - 10:00 PM
Tuesday: 7:00 AM - 10:00 PM
Wednesday: 7:00 AM - 10:00 PM
Thursday: 7:00 AM - 10:00 PM
Friday: 7:00 AM - 10:00 PM
Saturday: 7:00 AM - 10:00 PM
Sunday: 7:00 AM - 10:00 PM","2025-10-21T20:00:00Z","Amsterdam Zuidoost","22.0","1"
"Roots Coffeeshop","3.8","1267","store","https://maps.google.com/?cid=481452675650959959&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Hoekenrode 14, 1102 BR Amsterdam, Netherlands","52.311664199999996","4.948173499999999","Monday: 9:00 AM - 12:00 AM
Tuesday: 9:00 AM - 12:00 AM
Wednesday: 9:00 AM - 12:00 AM
Thursday: 9:00 AM - 12:00 AM
Friday: 9:00 AM - 12:00 AM
Saturday: 9:00 AM - 12:00 AM
Sunday: 9:00 AM - 12:00 AM","2025-10-21T22:00:00Z","Amsterdam Zuidoost","0.0","0"
"Douwe Egberts Café Zandkasteel","3.9","290","coffee_shop","https://maps.google.com/?cid=18304751158274909457&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Bijlmerplein 888, 1102 MG Amsterdam, Netherlands","52.313731999999995","4.9522051","Monday: 8:00 AM - 6:00 PM
Tuesday: 8:00 AM - 6:00 PM
Wednesday: 8:00 AM - 6:00 PM
Thursday: 8:00 AM - 6:00 PM
Friday: 8:00 AM - 6:00 PM
Saturday: 8:00 AM - 6:00 PM
Sunday: 8:00 AM - 10:00 PM","2025-10-21T16:00:00Z","Amsterdam Zuidoost","18.0","1"
"Tree of dates/ Daily Dates","4.8","435","coffee_shop","https://maps.google.com/?cid=861641869533536392&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Bijlmerplein 89B, 1102 DA Amsterdam, Netherlands","52.3135638","4.9507557","Monday: 10:00 AM - 6:00 PM
Tuesday: 10:00 AM - 6:00 PM
Wednesday: 10:00 AM - 6:00 PM
Thursday: 10:00 AM - 8:00 PM
Friday: 10:00 AM - 6:00 PM
Saturday: 10:00 AM - 6:00 PM
Sunday: 10:00 AM - 6:00 PM","2025-10-21T16:00:00Z","Amsterdam Zuidoost","18.0","1"
"Caf‚-Koffiehuis ""Aquarius"" Amsterdam-Zuidoost","3.9","35","cafe","https://maps.google.com/?cid=2285056630906937538&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Klieverink, Kraaiennest 63, 1104 KD Amsterdam, Netherlands","52.3160963","4.9817458","Monday: 2:00 - 11:00 PM
Tuesday: 2:00 - 11:00 PM
Wednesday: 2:00 - 11:00 PM
Thursday: 2:00 - 11:00 PM
Friday: 2:00 - 11:00 PM
Saturday: 2:00 - 11:00 PM
Sunday: 2:00 - 11:00 PM","2025-10-21T21:00:00Z","Amsterdam Zuidoost","23.0","1"
"De Proefzaak Amsterdam","4.3","840","bar","https://maps.google.com/?cid=15072353988679998182&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Hullenbergweg 6, 1101 BL Amsterdam, Netherlands","52.3035771","4.9511329","Monday: Closed
Tuesday: 3:00 - 9:00 PM
Wednesday: 3:00 - 9:00 PM
Thursday: 3:00 - 11:00 PM
Friday: 3:00 - 11:00 PM
Saturday: 3:00 - 9:00 PM
Sunday: Closed","2025-10-21T19:00:00Z","Amsterdam Zuidoost","21.0","1"
"Darras Coffee Roasters Utrecht","4.8","483","coffee_shop","https://maps.google.com/?cid=12280115404322944338&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Bakkerstraat 5, 3511 JV Utrecht, Netherlands","52.091463999999995","5.1168719","Monday: 10:00 AM - 8:00 PM
Tuesday: 10:00 AM - 8:00 PM
Wednesday: 10:00 AM - 8:00 PM
Thursday: 10:00 AM - 8:00 PM
Friday: 10:00 AM - 8:00 PM
Saturday: 10:00 AM - 9:00 PM
Sunday: 10:30 AM - 8:00 PM","2025-10-21T18:00:00Z","Amsterdam Zuidoost","20.0","1"
"Eetcafé 100% Zuid-oost","4.2","193","diner","https://maps.google.com/?cid=8422659727591354441&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Bijlmerplein 367, 1102 DK Amsterdam-Zuidoost, Netherlands","52.3148165","4.9535450999999995","Monday: 10:00 AM - 11:00 PM
Tuesday: 10:00 AM - 11:00 PM
Wednesday: 10:00 AM - 11:00 PM
Thursday: 10:00 AM - 12:00 AM
Friday: 10:00 AM - 1:00 AM
Saturday: 10:00 AM - 2:00 AM
Sunday: 12:00 PM - 1:00 AM","2025-10-21T21:00:00Z","Amsterdam Zuidoost","23.0","1"
"Bullewijck","4.0","5182","restaurant","https://maps.google.com/?cid=18378522669210825815&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Hogehilweg 20, 1101 CD Amsterdam, Netherlands","52.3069053","4.948297999999999","Monday: 9:00 AM - 6:00 PM
Tuesday: 9:00 AM - 9:00 PM
Wednesday: 9:00 AM - 6:00 PM
Thursday: 9:00 AM - 9:00 PM
Friday: 9:00 AM - 3:00 PM
Saturday: Closed
Sunday: Closed","2025-10-21T19:00:00Z","Amsterdam Zuidoost","21.0","1"
"the Social Zuidoost","0.0","0","coffee_shop","https://maps.google.com/?cid=7320237910317186995&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Burgemeester Stramanweg 105, 1101 AA Amsterdam, Netherlands","52.3090823","4.9312708","Monday: 8:00 AM - 6:00 PM
Tuesday: 8:00 AM - 6:00 PM
Wednesday: 8:00 AM - 6:00 PM
Thursday: 8:00 AM - 6:00 PM
Friday: 8:00 AM - 6:00 PM
Saturday: Closed
Sunday: Closed","2025-10-21T16:00:00Z","Amsterdam Zuidoost","18.0","1"
"Amsterdam Coffee Lab","5.0","14","food","https://maps.google.com/?cid=3799174320439115552&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Nijverheidslaan 3a8, 1382 LE Weesp, Netherlands","52.311745099999996","5.0496951","Monday: 10:00 AM - 5:00 PM
Tuesday: 10:00 AM - 6:00 PM
Wednesday: 10:00 AM - 6:00 PM
Thursday: 10:00 AM - 6:00 PM
Friday: 10:00 AM - 6:00 PM
Saturday: Closed
Sunday: Closed","2025-10-21T16:00:00Z","Amsterdam Zuidoost","18.0","1"
"Café Johan","4.5","19","cafe","https://maps.google.com/?cid=18215094274938264787&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Johan Cruijff Boulevard 1, 1101 AX Amsterdam, Netherlands","52.3150161","4.942050699999999","Monday: 11:30 AM - 10:00 PM
Tuesday: 11:00 AM - 10:00 PM
Wednesday: 11:00 AM - 10:00 PM
Thursday: 11:00 AM - 10:00 PM
Friday: 11:00 AM - 10:00 PM
Saturday: 11:30 AM - 10:00 PM
Sunday: 11:30 AM - 10:00 PM","2025-10-21T20:00:00Z","Amsterdam Zuidoost","22.0","1"
"Starbucks","3.7","479","coffee_shop","https://maps.google.com/?cid=13956346578807006255&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Johan Cruijff Boulevard 618, 1011 DS Amsterdam, Netherlands","52.312174899999995","4.947705","Monday: 8:00 AM - 7:00 PM
Tuesday: 8:00 AM - 7:00 PM
Wednesday: 8:00 AM - 7:00 PM
Thursday: 8:00 AM - 7:00 PM
Friday: 8:00 AM - 7:00 PM
Saturday: 9:00 AM - 7:00 PM
Sunday: 9:00 AM - 5:00 PM","2025-10-21T17:00:00Z","Amsterdam Zuidoost","19.0","1"
"De Huismeesters","4.3","12","coffee_shop","https://maps.google.com/?cid=14785918092928646630&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","De Entree 230, 1101 EE Amsterdam, Netherlands","52.310045900000006","4.941196199999999","Monday: 8:00 AM - 5:00 PM
Tuesday: 8:00 AM - 5:00 PM
Wednesday: 8:00 AM - 5:00 PM
Thursday: 8:00 AM - 5:00 PM
Friday: 8:00 AM - 5:00 PM
Saturday: Closed
Sunday: Closed","2025-10-21T15:00:00Z","Amsterdam Zuidoost","17.0","1"
"Keen Coffee Bar","4.6","220","coffee_shop","https://maps.google.com/?cid=495950675692304664&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Ganzenmarkt 30, 3512 GE Utrecht, Netherlands","52.092506099999994","5.1200664","Monday: 9:00 AM - 6:00 PM
Tuesday: 9:00 AM - 6:00 PM
Wednesday: 9:00 AM - 6:00 PM
Thursday: 9:00 AM - 6:00 PM
Friday: 9:00 AM - 6:00 PM
Saturday: 9:00 AM - 6:00 PM
Sunday: 9:00 AM - 6:00 PM","2025-10-21T16:00:00Z","Amsterdam Zuidoost","18.0","1"
"Booven","4.8","429","restaurant","https://maps.google.com/?cid=8093153427770468623&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","bevindt zich in de woonmall Villa Arena, Johan Cruijff Boulevard 146, 1101 BH Amsterdam, Netherlands","52.3118148","4.9383425","Monday: 12:00 - 5:30 PM
Tuesday: 10:00 AM - 5:30 PM
Wednesday: 10:00 AM - 5:30 PM
Thursday: 10:00 AM - 9:00 PM
Friday: 10:00 AM - 5:30 PM
Saturday: 10:00 AM - 5:30 PM
Sunday: 11:00 AM - 5:00 PM","2025-10-21T15:30:00Z","Amsterdam Zuidoost","17.0","1"
"Bijlmer Parktheater pop-up podium","4.8","4","cafe","https://maps.google.com/?cid=505828989633553335&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Bijlmerplein 876, 1102 MG Amsterdam, Netherlands","52.3138733","4.9530081","Monday: 9:30 AM - 6:00 PM
Tuesday: 9:30 AM - 6:00 PM
Wednesday: 9:30 AM - 6:00 PM
Thursday: 9:30 AM - 6:00 PM
Friday: 9:30 AM - 6:00 PM
Saturday: Closed
Sunday: Closed","2025-10-21T16:00:00Z","Amsterdam Zuidoost","18.0","1"
"Brasserie Hoekenrode","3.7","1129","restaurant","https://maps.google.com/?cid=8466232311175773773&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Hoekenrode 2, 1102 BR Amsterdam, Netherlands","52.3131046","4.9482374","Monday: 11:00 AM - 11:30 PM
Tuesday: 11:00 AM - 11:30 PM
Wednesday: 11:00 AM - 11:30 PM
Thursday: 11:00 AM - 11:30 PM
Friday: 11:00 AM - 11:30 PM
Saturday: 12:00 - 11:00 PM
Sunday: 12:00 - 11:00 PM","2025-10-21T21:30:00Z","Amsterdam Zuidoost","23.0","1"
"STACH","4.6","9","coffee_shop","https://maps.google.com/?cid=16809602892149825787&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Hoogoorddreef 11, 1101 BA Amsterdam, Netherlands","52.3090574","4.9439234","Monday: 9:00 AM - 2:00 PM
Tuesday: 9:00 AM - 2:00 PM
Wednesday: 9:00 AM - 2:00 PM
Thursday: 9:00 AM - 2:00 PM
Friday: 9:00 AM - 2:00 PM
Saturday: Closed
Sunday: Closed","","Amsterdam Zuidoost","","1"
"The Village Coffee & Music","4.7","1078","coffee_shop","https://maps.google.com/?cid=12869469444019728509&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Voorstraat 44-46, 3512 AP Utrecht, Netherlands","52.094938","5.1200696","Monday: 7:30 AM - 6:00 PM
Tuesday: 7:30 AM - 6:00 PM
Wednesday: 7:30 AM - 6:00 PM
Thursday: 7:30 AM - 6:00 PM
Friday: 7:30 AM - 6:00 PM
Saturday: 8:00 AM - 6:00 PM
Sunday: 8:00 AM - 6:00 PM","2025-10-21T16:00:00Z","Amsterdam Zuidoost","18.0","1"
"Grand Café Rox","2.7","80","cafe","https://maps.google.com/?cid=7285420214775785453&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Villa ArenA, Johan Cruijff Boulevard 156, 1101 BH Amsterdam, Netherlands","52.312336099999996","4.9387139","Monday: Closed
Tuesday: 10:00 AM - 5:30 PM
Wednesday: 10:00 AM - 5:30 PM
Thursday: 10:00 AM - 9:00 PM
Friday: 10:00 AM - 5:30 PM
Saturday: 10:00 AM - 5:30 PM
Sunday: 11:00 AM - 5:00 PM","2025-10-21T15:30:00Z","Amsterdam Zuidoost","17.0","1"
